model,split,seed,epochs,experiment_tag,alpha_ord,alpha_hr,alpha_topk,topk_frac,stage1_epochs,eval_split,macro_f1,weighted_f1,mae,qwk,recall_6_8,precision_6_8,pr_auc_high,high_fn_rate
gcn,B,7,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.273116809231846,0.5874304786402016,1.4882267561474762,0.26344730436072006,0.2692307692307692,0.5,0.3433581016066478,0.7307692307692307
gcn,B,8,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.6100446444282888,0.7633974833916773,0.8311919675686267,0.6583697077702364,0.65,0.896551724137931,0.9022784176434357,0.35
gcn,B,8,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.77098630171212,0.8517361673634235,0.6858960204544028,0.708864335398248,0.64,0.9411764705882353,0.9483268127367669,0.36
gcn,B,8,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.30220962934474305,0.622899229694576,1.2718137584496416,0.24281749755425563,0.19230769230769232,0.5555555555555556,0.39602567677410005,0.8076923076923077
gcn,B,9,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.5840254810162988,0.7684910414160515,0.9044176544751246,0.6419211067816646,0.675,0.7941176470588235,0.8096622297474233,0.325
gcn,B,9,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_train,0.7225505728498711,0.8327709395005424,0.7076762773346162,0.7259506989328123,0.76,0.8260869565217391,0.9111347529992033,0.24
gcn,B,9,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.2560980423677348,0.6115092318768237,1.3680479266812857,0.1879541013178333,0.15384615384615385,0.3333333333333333,0.2947763315772919,0.8461538461538461
teg_gnn,A,0,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.6948658719390514,0.7989340940719347,0.9927849728532495,0.7591220578011719,0.8709677419354839,0.8181818181818182,0.932174425001025,0.12903225806451613
teg_gnn,A,0,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_val,0.18870192307692307,0.5193452380952381,1.788004144418259,0.24983762719203284,0.3333333333333333,0.25,0.2753599186984842,0.6666666666666666
teg_gnn,A,0,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.3702251186402964,0.6037929163858624,1.6526949402218283,0.34982826515402765,0.4117647058823529,0.38181818181818183,0.309166917692646,0.5882352941176471
teg_gnn,A,1,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.6964056095958717,0.8073994770940227,1.0856119760154577,0.7498666666666667,0.7741935483870968,0.8571428571428571,0.9264588323395897,0.22580645161290322
teg_gnn,A,1,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_val,0.20483415666901908,0.5406963067513527,1.8121408545871858,0.3229869545659019,0.4444444444444444,0.4,0.33623256905164345,0.5555555555555556
teg_gnn,A,1,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2021_test,0.34600998157049706,0.5957196721090456,1.6511091841910244,0.3531800593401073,0.35294117647058826,0.47368421052631576,0.36381125957786065,0.6470588235294118
teg_gnn,A,2,50,gcn_stabilized_lowtail_10seed,0.3,0.5,0.1,0.2,0,data_2020_train,0.740404454823629,0.8167248918357902,1.0609953929706375,0.7969473935884926,0.8709677419354839,0.7714285714285715,0.9317250537685975,0.12903225806451613
